user_id,event_type,value,duration,timestamp
1744766294,1,1,111,2022-01-30 16:17:01
3133219335,2,17,103,2022-01-30 16:17:01
3110000037,2,117,165,2022-01-30 16:17:01
1442387246,1,0,85,2022-01-30 16:17:01
100203985,1,0,19,2022-01-30 16:17:01
1500326960,1,1,40,2022-01-30 16:17:01
100203985,1,0,19,2022-01-30 16:17:01
3645021622,2,23,5,2022-01-30 16:17:01
3455925137,2,90,10,2022-01-30 16:17:01
100203985,2,53,15,2022-01-30 16:17:01
3360948328,2,104,91,2022-01-30 16:17:01
2994667498,2,2,1524,2022-01-30 16:17:01
2994667498,3,28,1524,2022-01-30 16:17:01
1833244840,2,26,352,2022-01-30 16:17:01
1766153778,2,1,1726,2022-01-30 16:17:01
779560159,2,17,540,2022-01-30 16:17:01
1317605151,1,0,704,2022-01-30 16:17:01
3455925137,1,0,25,2022-01-30 16:17:01
2992406036,2,53,73,2022-01-30 16:17:01
2107993127,2,213,701,2022-01-30 16:17:01
630313917,2,3,16614,2022-01-30 16:17:01
3382671061,2,80,18,2022-01-30 16:17:01
3110525866,2,45,150,2022-01-30 16:17:01
2994667498,1,0,1531,2022-01-30 16:17:01
2107993127,1,0,806,2022-01-30 16:17:01
1744766294,2,12,109,2022-01-30 16:17:01
1604599831,3,47,80,2022-01-30 16:17:01
1604599831,2,14,80,2022-01-30 16:17:01
3322955316,3,34,369,2022-01-30 16:17:01
1442387246,2,1,81,2022-01-30 16:17:01
3382671061,1,0,37,2022-01-30 16:17:01
1500326960,2,43,40,2022-01-30 16:17:01
1317605151,1,0,706,2022-01-30 16:17:01
1319975939,2,4,2103,2022-01-30 16:17:01
1317605151,2,113,528,2022-01-30 16:17:01
1315099426,2,21,5,2022-01-30 16:17:01
3133219335,2,72,108,2022-01-30 16:17:01
775287516,2,99,5,2022-01-30 16:17:01
775287516,3,24,5,2022-01-30 16:17:01
3110000037,2,53,170,2022-01-30 16:17:01
3455925137,1,0,28,2022-01-30 16:17:01
775287516,1,1,9,2022-01-30 16:17:01
1320526235,2,28,104,2022-01-30 16:17:01
1442686991,2,30,7629,2022-01-30 16:17:01
3382671061,2,20,23,2022-01-30 16:17:01
774935192,1,1,1093,2022-01-30 16:17:01
3455925137,2,24,15,2022-01-30 16:17:01
1604599831,1,1,94,2022-01-30 16:17:01
767491169,2,97,5,2022-01-30 16:17:01
100203985,2,69,20,2022-01-30 16:17:01
630313917,1,0,16643,2022-01-30 16:17:01
1500326960,1,1,46,2022-01-30 16:17:01
2994667498,3,29,1529,2022-01-30 16:17:01
2994667498,2,15,1529,2022-01-30 16:17:01
2563679167,2,77,6,2022-01-30 16:17:01
2563679167,3,32,6,2022-01-30 16:17:01
100203985,1,0,26,2022-01-30 16:17:01
630313917,2,102,16619,2022-01-30 16:17:01
2992406036,2,26,78,2022-01-30 16:17:01
1845276841,2,1,449,2022-01-30 16:17:01
3039693288,1,0,4,2022-01-30 16:17:01
824223509,2,12,435,2022-01-30 16:17:01
2107993127,2,21,706,2022-01-30 16:17:01
784634888,1,0,394,2022-01-30 16:17:01
1604599831,2,39,85,2022-01-30 16:17:01
1604599831,3,14,85,2022-01-30 16:17:01
1744766294,2,42,114,2022-01-30 16:17:01
1744766294,3,56,114,2022-01-30 16:17:01
3143579873,2,25,146,2022-01-30 16:17:01
1500326960,2,116,45,2022-01-30 16:17:01
1358979884,1,0,733,2022-01-30 16:17:01
3133219335,1,1,208,2022-01-30 16:17:01
767491169,1,1,11,2022-01-30 16:17:01
1317605151,2,129,533,2022-01-30 16:17:01
3382671061,1,0,45,2022-01-30 16:17:01
1592390117,2,39,117,2022-01-30 16:17:01
1737053594,1,1,250,2022-01-30 16:17:01
3110000037,2,65,175,2022-01-30 16:17:01
3039693288,2,55,5,2022-01-30 16:17:01
3110000037,1,0,182,2022-01-30 16:17:01
784634888,2,1,391,2022-01-30 16:17:01
1427814294,2,50,1826,2022-01-30 16:17:01
3382671061,2,67,28,2022-01-30 16:17:01
3455925137,2,10,20,2022-01-30 16:17:01
767491169,2,95,10,2022-01-30 16:17:01
100203985,2,64,25,2022-01-30 16:17:01
2563679167,2,36,11,2022-01-30 16:17:01
1737053594,2,150,247,2022-01-30 16:17:01
1737053594,3,10,247,2022-01-30 16:17:01
630313917,2,25,16624,2022-01-30 16:17:01
1358979884,2,5,729,2022-01-30 16:17:01
2992406036,2,62,83,2022-01-30 16:17:01
2992406036,3,1,83,2022-01-30 16:17:01
824223509,2,68,440,2022-01-30 16:17:01
630313917,1,0,16650,2022-01-30 16:17:01
2320186669,1,0,1198,2022-01-30 16:17:01
2107993127,2,124,711,2022-01-30 16:17:01
2107993127,3,34,711,2022-01-30 16:17:01
100203985,1,0,32,2022-01-30 16:17:01
2994667498,1,0,1541,2022-01-30 16:17:01
1744766294,2,31,119,2022-01-30 16:17:01
1744766294,3,34,119,2022-01-30 16:17:01
1604599831,3,1,90,2022-01-30 16:17:01
1604599831,2,67,90,2022-01-30 16:17:01
774935192,2,65,1090,2022-01-30 16:17:01
3111893187,1,0,7,2022-01-30 16:17:01
2107993127,1,0,817,2022-01-30 16:17:01
1737053594,1,0,253,2022-01-30 16:17:01
3322955316,2,23,379,2022-01-30 16:17:01
774564855,2,20,35,2022-01-30 16:17:01
1604599831,1,0,102,2022-01-30 16:17:01
781500028,2,20,15007,2022-01-30 16:17:01
1500326960,2,67,50,2022-01-30 16:17:01
3322955316,3,36,379,2022-01-30 16:17:01
2320186669,2,1,1194,2022-01-30 16:17:01
100203985,1,0,33,2022-01-30 16:17:01
1592390117,2,228,122,2022-01-30 16:17:01
1317605151,2,36,538,2022-01-30 16:17:01
267059313,2,22,1361,2022-01-30 16:17:01
3257166935,2,19,542,2022-01-30 16:17:01
100203985,1,0,33,2022-01-30 16:17:01
3110000037,2,100,180,2022-01-30 16:17:01
1358979884,1,0,739,2022-01-30 16:17:01
1306423763,2,6,16534,2022-01-30 16:17:01
3382671061,2,88,33,2022-01-30 16:17:01
3382671061,3,15,33,2022-01-30 16:17:01
1442686991,2,10,7640,2022-01-30 16:17:01
767491169,2,18,15,2022-01-30 16:17:01
100203985,2,72,30,2022-01-30 16:17:01
3111893187,2,23,5,2022-01-30 16:17:01
2994667498,2,49,1539,2022-01-30 16:17:01
93203900,1,0,12275,2022-01-30 16:17:01
2994667498,3,26,1539,2022-01-30 16:17:01
3155404820,2,73,5001,2022-01-30 16:17:01
1737053594,2,64,252,2022-01-30 16:17:01
630313917,2,8,16629,2022-01-30 16:17:01
1358979884,2,16,734,2022-01-30 16:17:01
1358979884,3,7,734,2022-01-30 16:17:01
2992406036,2,72,88,2022-01-30 16:17:01
3322955316,1,0,388,2022-01-30 16:17:01
824223509,2,2,445,2022-01-30 16:17:01
1347677782,1,1,119,2022-01-30 16:17:01
1347677782,2,37,104,2022-01-30 16:17:01
93203900,2,13,11950,2022-01-30 16:17:01
99250728,2,41,2177,2022-01-30 16:17:01
1560135831,2,13,293,2022-01-30 16:17:01
1744766294,2,202,124,2022-01-30 16:17:01
1604599831,2,31,95,2022-01-30 16:17:01
2107993127,2,4,717,2022-01-30 16:17:01
1737053594,1,0,259,2022-01-30 16:17:01
1592390117,2,206,127,2022-01-30 16:17:01
267059313,2,53,1366,2022-01-30 16:17:01
1474432147,1,1,3,2022-01-30 16:17:01
2990134048,2,17,1051,2022-01-30 16:17:01
3264442170,2,33,110,2022-01-30 16:17:01
1737053594,1,0,259,2022-01-30 16:17:01
3110000037,2,107,185,2022-01-30 16:17:01
2994667498,1,0,1548,2022-01-30 16:17:01
3382671061,2,73,38,2022-01-30 16:17:01
3257394164,2,54,7772,2022-01-30 16:17:01
3257394164,1,0,7812,2022-01-30 16:17:01
100203985,2,32,35,2022-01-30 16:17:01
3111893187,2,2,10,2022-01-30 16:17:01
2994667498,2,25,1544,2022-01-30 16:17:01
2994667498,3,29,1544,2022-01-30 16:17:01
1737053594,1,0,261,2022-01-30 16:17:01
1737053594,2,110,257,2022-01-30 16:17:01
1744766294,1,0,133,2022-01-30 16:17:01
630313917,2,1,16634,2022-01-30 16:17:01
3133219335,2,39,126,2022-01-30 16:17:01
1474432147,2,65,5,2022-01-30 16:17:01
1358979884,2,53,739,2022-01-30 16:17:01
824223509,2,13,450,2022-01-30 16:17:01
1744766294,1,0,134,2022-01-30 16:17:01
1358979884,1,0,747,2022-01-30 16:17:01
93203900,2,2,11955,2022-01-30 16:17:01
1744766294,2,83,129,2022-01-30 16:17:01
1604599831,2,59,100,2022-01-30 16:17:01
2992406036,2,8,94,2022-01-30 16:17:01
3587223149,2,96,269,2022-01-30 16:17:01
3264442170,1,0,116,2022-01-30 16:17:01
3455925137,1,0,47,2022-01-30 16:17:01
1560135831,1,0,4,2022-01-30 16:17:01
1592390117,2,146,132,2022-01-30 16:17:01
3264442170,2,21,115,2022-01-30 16:17:01
100203985,1,0,43,2022-01-30 16:17:01
2990134048,2,48,1056,2022-01-30 16:17:01
2152388018,1,0,3,2022-01-30 16:17:01
3110000037,2,160,190,2022-01-30 16:17:01
267059313,2,2,1372,2022-01-30 16:17:01
3753605221,1,0,68,2022-01-30 16:17:01
2762146313,2,46,880,2022-01-30 16:17:01
3011343391,1,0,2,2022-01-30 16:17:01
3455925137,2,5,35,2022-01-30 16:17:01
784634888,3,29,406,2022-01-30 16:17:01
657003375,2,115,290,2022-01-30 16:17:01
100203985,2,51,40,2022-01-30 16:17:01
2994667498,1,0,1554,2022-01-30 16:17:01
1732423707,2,12,220,2022-01-30 16:17:01
2994667498,2,30,1549,2022-01-30 16:17:01
2994667498,3,12,1549,2022-01-30 16:17:01
3382671061,2,150,43,2022-01-30 16:17:01
3382671061,3,21,43,2022-01-30 16:17:01
1737053594,2,36,262,2022-01-30 16:17:01
630313917,2,55,16639,2022-01-30 16:17:01
630313917,1,0,16665,2022-01-30 16:17:01
824223509,2,23,455,2022-01-30 16:17:01
93203900,2,18,11960,2022-01-30 16:17:01
1744766294,2,63,134,2022-01-30 16:17:01
1476190652,2,163,1232,2022-01-30 16:17:01
1737053594,1,0,268,2022-01-30 16:17:01
1604599831,2,14,106,2022-01-30 16:17:01
1500326960,2,155,65,2022-01-30 16:17:01
2152388018,2,2,5,2022-01-30 16:17:01
2152388018,3,14,5,2022-01-30 16:17:01
1592390117,2,201,137,2022-01-30 16:17:01
1737053594,1,0,269,2022-01-30 16:17:01
3382671061,1,0,65,2022-01-30 16:17:01
3753605221,2,30,6,2022-01-30 16:17:01
3110000037,2,93,195,2022-01-30 16:17:01
3110000037,3,91,195,2022-01-30 16:17:01
3257394164,2,35,5,2022-01-30 16:17:01
1560135831,2,83,5,2022-01-30 16:17:01
3011343391,2,182,5,2022-01-30 16:17:01
2762146313,2,18,885,2022-01-30 16:17:01
100153977,2,5,560,2022-01-30 16:17:01
3382671061,2,62,48,2022-01-30 16:17:01
3382671061,3,31,48,2022-01-30 16:17:01
100203985,2,79,45,2022-01-30 16:17:01
3111893187,2,16,21,2022-01-30 16:17:01
2994667498,2,16,1554,2022-01-30 16:17:01
2994667498,3,16,1554,2022-01-30 16:17:01
1737053594,2,134,267,2022-01-30 16:17:01
1320526235,2,10,131,2022-01-30 16:17:01
824223509,2,23,460,2022-01-30 16:17:01
3455925137,1,0,56,2022-01-30 16:17:01
1744766294,2,43,139,2022-01-30 16:17:01
1744766294,3,1,139,2022-01-30 16:17:01
1476190652,2,189,5,2022-01-30 16:17:01
3011343391,1,0,11,2022-01-30 16:17:01
1500326960,2,77,70,2022-01-30 16:17:01
2152388018,3,12,10,2022-01-30 16:17:01
630313917,2,9,16646,2022-01-30 16:17:01
93203900,2,13,11965,2022-01-30 16:17:01
3567534228,2,15,32338,2022-01-30 16:17:01
1592390117,2,162,142,2022-01-30 16:17:01
3133219335,2,159,138,2022-01-30 16:17:01
3455925137,1,0,58,2022-01-30 16:17:01
2107993127,2,49,733,2022-01-30 16:17:01
2107993127,3,59,733,2022-01-30 16:17:01
1500326960,1,0,75,2022-01-30 16:17:01
3110000037,2,46,200,2022-01-30 16:17:01
1832822720,2,2,47100,2022-01-30 16:17:01
3011343391,2,183,10,2022-01-30 16:17:01
3011343391,1,0,12,2022-01-30 16:17:01
3455925137,2,25,45,2022-01-30 16:17:01
1744766294,1,1,147,2022-01-30 16:17:01
100203985,2,12,50,2022-01-30 16:17:01
767491169,2,12,35,2022-01-30 16:17:01
767491169,3,6,35,2022-01-30 16:17:01
824223509,1,0,465,2022-01-30 16:17:01
3011343391,1,0,14,2022-01-30 16:17:01
763360930,2,69,1634,2022-01-30 16:17:01
3382671061,2,28,54,2022-01-30 16:17:01
824223509,2,60,465,2022-01-30 16:17:01
3322955316,1,0,7,2022-01-30 16:17:01
3322955316,2,89,5,2022-01-30 16:17:01
1320526235,2,4,137,2022-01-30 16:17:01
1744766294,2,12,144,2022-01-30 16:17:01
1299183120,1,0,16,2022-01-30 16:17:01
1476190652,2,379,10,2022-01-30 16:17:01
3165278607,2,34,71,2022-01-30 16:17:01
1500326960,2,26,75,2022-01-30 16:17:01
3567534228,2,119,32343,2022-01-30 16:17:01
3567534228,1,1,32350,2022-01-30 16:17:01
2107993127,1,0,842,2022-01-30 16:17:01
1592390117,2,188,147,2022-01-30 16:17:01
1299183120,2,47,7,2022-01-30 16:17:01
1604202901,2,81,5,2022-02-05 00:12:01
3164821611,2,135,2716,2022-02-05 00:12:01
3164821611,3,1,2716,2022-02-05 00:12:01
3015526447,2,72,148,2022-02-05 00:12:01
775290080,2,3,5809,2022-02-05 00:12:01
1741741444,2,5,4276,2022-02-05 00:12:01
2994968307,1,0,6317,2022-02-05 00:12:01
1581213491,2,9,1113,2022-02-05 00:12:01
3133368002,1,0,8,2022-02-05 00:12:01
3164821611,1,1,2719,2022-02-05 00:12:01
1406987459,2,25,10,2022-02-05 00:12:01
3280789721,2,27,56,2022-02-05 00:12:01
2994968307,2,67,6348,2022-02-05 00:12:01
1318837898,2,35,6,2022-02-05 00:12:01
1318837898,3,38,6,2022-02-05 00:12:01
3133368002,2,64,6,2022-02-05 00:12:01
1598541677,2,69,5,2022-02-05 00:12:01
1598541677,1,0,6,2022-02-05 00:12:01
3280789721,1,0,61,2022-02-05 00:12:01
3015526447,2,91,153,2022-02-05 00:12:01
3015526447,3,69,153,2022-02-05 00:12:01
2994640575,2,6,1826,2022-02-05 00:12:01
2994640575,1,0,1831,2022-02-05 00:12:01
3164821611,2,124,2721,2022-02-05 00:12:01
3164821611,3,35,2721,2022-02-05 00:12:01
860149633,2,34,5,2022-02-05 00:12:01
1741741444,2,5,4281,2022-02-05 00:12:01
625938419,1,1,34104,2022-02-05 00:12:01
1604202901,2,28,10,2022-02-05 00:12:01
3016958915,2,9,17,2022-02-05 00:12:01
1581213491,2,13,1118,2022-02-05 00:12:01
1596980537,1,1,54339,2022-02-05 00:12:01
1747053185,2,39,5,2022-02-05 00:12:01
625938419,2,62,34094,2022-02-05 00:12:01
3164821611,1,1,2725,2022-02-05 00:12:01
1545965067,2,77,65,2022-02-05 00:12:01
1545965067,1,1,66,2022-02-05 00:12:01
2994968307,2,48,6353,2022-02-05 00:12:01
1596980537,1,1,54340,2022-02-05 00:12:01
1598541677,2,34,10,2022-02-05 00:12:01
1318837898,1,0,68,2022-02-05 00:12:01
630313111,1,0,1367,2022-02-05 00:12:01
1318837898,1,0,69,2022-02-05 00:12:01
2994640575,3,23,1831,2022-02-05 00:12:01
630313111,2,2,1329,2022-02-05 00:12:01
3164821611,2,163,2726,2022-02-05 00:12:01
3164821611,3,1,2726,2022-02-05 00:12:01
3015526447,2,72,158,2022-02-05 00:12:01
1741741444,2,5,4286,2022-02-05 00:12:01
3164821611,1,1,2728,2022-02-05 00:12:01
1747053185,1,0,90,2022-02-05 00:12:01
1596980537,2,86,54339,2022-02-05 00:12:01
1747053185,1,0,91,2022-02-05 00:12:01
1598541677,1,0,15,2022-02-05 00:12:01
1747053185,1,0,91,2022-02-05 00:12:01
1747053185,2,65,10,2022-02-05 00:12:01
1747053185,3,40,10,2022-02-05 00:12:01
1777043783,2,56,8524,2022-02-05 00:12:01
1777043783,3,12,8524,2022-02-05 00:12:01
625938419,2,19,34099,2022-02-05 00:12:01
1747053185,1,0,92,2022-02-05 00:12:01
2994968307,1,0,6329,2022-02-05 00:12:01
1545965067,2,51,70,2022-02-05 00:12:01
2994968307,2,227,6358,2022-02-05 00:12:01
1545965067,1,0,72,2022-02-05 00:12:01
1598541677,2,41,15,2022-02-05 00:12:01
1318837898,2,42,16,2022-02-05 00:12:01
1747053185,1,0,93,2022-02-05 00:12:01
3015526447,2,16,163,2022-02-05 00:12:01
3015526447,3,31,163,2022-02-05 00:12:01
2994640575,2,1,1836,2022-02-05 00:12:01
3164821611,2,88,2731,2022-02-05 00:12:01
3164821611,3,34,2731,2022-02-05 00:12:01
860149633,2,4,15,2022-02-05 00:12:01
775290080,2,1,5824,2022-02-05 00:12:01
2994968307,1,0,6332,2022-02-05 00:12:01
1741741444,2,5,4291,2022-02-05 00:12:01
1318837898,1,0,76,2022-02-05 00:12:01
625938419,2,5,134,2022-02-05 00:12:01
625552637,1,0,38,2022-02-05 00:12:01
1318837898,2,31,21,2022-02-05 00:12:01
1540963794,2,6,915,2022-02-05 00:12:01
2994968307,1,0,6333,2022-02-05 00:12:01
1747053185,2,49,15,2022-02-05 00:12:01
1777043783,2,18,8529,2022-02-05 00:12:01
1312195160,2,54,20164,2022-02-05 00:12:01
3229027022,1,0,3,2022-02-05 00:12:01
2996504309,2,56,319,2022-02-05 00:12:01
1545965067,2,30,75,2022-02-05 00:12:01
1318837898,1,1,78,2022-02-05 00:12:01
2994968307,2,131,6363,2022-02-05 00:12:01
625552637,2,73,5,2022-02-05 00:12:01
1442387283,2,58,5701,2022-02-05 00:12:01
1598541677,2,54,20,2022-02-05 00:12:01
630313111,1,0,1378,2022-02-05 00:12:01
2994968307,1,0,6336,2022-02-05 00:12:01
2994640575,2,4,1841,2022-02-05 00:12:01
630313111,2,1,1339,2022-02-05 00:12:01
3164821611,2,224,2736,2022-02-05 00:12:01
1998465381,2,46,18,2022-02-05 00:12:01
1741741444,2,5,4296,2022-02-05 00:12:01
3164821611,1,1,2738,2022-02-05 00:12:01
1545965067,1,0,79,2022-02-05 00:12:01
3015526447,2,56,169,2022-02-05 00:12:01
3229027022,2,61,6,2022-02-05 00:12:01
1318837898,2,33,26,2022-02-05 00:12:01
1318837898,3,1,26,2022-02-05 00:12:01
1747053185,2,45,20,2022-02-05 00:12:01
1545965067,2,75,80,2022-02-05 00:12:01
2994968307,2,21,6368,2022-02-05 00:12:01
625552637,2,63,10,2022-02-05 00:12:01
782537006,2,29,592,2022-02-05 00:12:01
1598541677,2,9,25,2022-02-05 00:12:01
1442387283,2,68,5707,2022-02-05 00:12:01
1442387283,3,37,5707,2022-02-05 00:12:01
2994640575,2,9,1846,2022-02-05 00:12:01
2503509170,2,35,35037,2022-02-05 00:12:01
3164821611,2,17,2741,2022-02-05 00:12:01
3164821611,3,1,2741,2022-02-05 00:12:01
775290080,2,1,5834,2022-02-05 00:12:01
1741741444,2,5,4301,2022-02-05 00:12:01
1998465381,2,47,23,2022-02-05 00:12:01
2994640575,1,0,1852,2022-02-05 00:12:01
1598541677,1,0,29,2022-02-05 00:12:01
2994640575,1,0,1853,2022-02-05 00:12:01
1747053185,2,72,26,2022-02-05 00:12:01
1545965067,2,79,85,2022-02-05 00:12:01
2994968307,2,98,6373,2022-02-05 00:12:01
625552637,2,50,15,2022-02-05 00:12:01
1598541677,2,89,30,2022-02-05 00:12:01
2503509170,2,16,35043,2022-02-05 00:12:01
2449410379,2,15,6542,2022-02-05 00:12:01
2994640575,2,41,1851,2022-02-05 00:12:01
2994640575,3,22,1851,2022-02-05 00:12:01
3164821611,2,77,2746,2022-02-05 00:12:01
2960469349,2,63,80,2022-02-05 00:12:01
1741741444,2,5,4306,2022-02-05 00:12:01
1998465381,2,34,28,2022-02-05 00:12:01
1540963794,2,6,930,2022-02-05 00:12:01
1318837898,2,11,31,2022-02-05 00:12:01
2994968307,2,100,6378,2022-02-05 00:12:01
625552637,2,16,20,2022-02-05 00:12:01
1318837898,3,67,31,2022-02-05 00:12:01
1318837898,1,0,91,2022-02-05 00:12:01
1442387283,2,57,5717,2022-02-05 00:12:01
2994968307,1,1,6350,2022-02-05 00:12:01
2994640575,2,2,1856,2022-02-05 00:12:01
3142218636,2,54,5744,2022-02-05 00:12:01
3137505528,2,16,591,2022-02-05 00:12:01
1318837898,2,15,36,2022-02-05 00:12:01
1318837898,3,21,36,2022-02-05 00:12:01
3164821611,2,7,2751,2022-02-05 00:12:01
628224068,2,67,106,2022-02-05 00:12:01
775290080,2,2,5844,2022-02-05 00:12:01
1741741444,2,5,4311,2022-02-05 00:12:01
2960469349,2,3,85,2022-02-05 00:12:01
1551041800,2,156,106,2022-02-05 00:12:01
1551041800,3,76,106,2022-02-05 00:12:01
1998465381,2,35,33,2022-02-05 00:12:01
1998465381,3,13,33,2022-02-05 00:12:01
3164821611,1,1,2753,2022-02-05 00:12:01
782270098,2,15,14762,2022-02-05 00:12:01
3137505528,1,0,595,2022-02-05 00:12:01
3142218636,1,0,5761,2022-02-05 00:12:01
1777043783,2,11,8549,2022-02-05 00:12:01
3562438009,2,42,5,2022-02-05 00:12:01
625552637,1,0,60,2022-02-05 00:12:01
2994968307,2,20,6383,2022-02-05 00:12:01
3142218636,1,1,5762,2022-02-05 00:12:01
625552637,2,110,25,2022-02-05 00:12:01
1318837898,1,0,98,2022-02-05 00:12:01
625552637,1,0,62,2022-02-05 00:12:01
1442387283,2,110,5722,2022-02-05 00:12:01
1442387283,3,37,5722,2022-02-05 00:12:01
3142218636,2,80,5749,2022-02-05 00:12:01
3164821611,2,52,2756,2022-02-05 00:12:01
3164821611,3,46,2756,2022-02-05 00:12:01
628224068,2,127,111,2022-02-05 00:12:01
628224068,3,10,111,2022-02-05 00:12:01
775290080,2,2,5849,2022-02-05 00:12:01
1741741444,2,5,4316,2022-02-05 00:12:01
1551041800,2,84,111,2022-02-05 00:12:01
1551041800,3,9,111,2022-02-05 00:12:01
3154286050,2,13,47121,2022-02-05 00:12:01
3137505528,2,19,597,2022-02-05 00:12:01
625552637,1,0,64,2022-02-05 00:12:01
1551041800,1,0,227,2022-02-05 00:12:01
1318837898,2,21,46,2022-02-05 00:12:01
1318837898,1,0,102,2022-02-05 00:12:01
625552637,2,110,30,2022-02-05 00:12:01
1837079960,2,13,23631,2022-02-05 00:12:01
3142218636,2,1,5754,2022-02-05 00:12:01
3164821611,2,86,2761,2022-02-05 00:12:01
3164821611,3,37,2761,2022-02-05 00:12:01
628224068,2,94,116,2022-02-05 00:12:01
1741741444,2,5,4321,2022-02-05 00:12:01
3154286050,2,1,47126,2022-02-05 00:12:01
3562438009,2,51,5,2022-02-05 00:12:01
1917785591,2,51,156,2022-02-05 00:12:01
1917785591,1,0,236,2022-02-05 00:12:01
2994968307,1,1,6363,2022-02-05 00:12:01
2960010232,2,21,5,2022-02-05 00:12:01
1551041800,2,131,117,2022-02-05 00:12:01
1551041800,3,21,117,2022-02-05 00:12:01
3164821611,1,1,2765,2022-02-05 00:12:01
2994968307,2,83,6393,2022-02-05 00:12:01
625552637,2,54,35,2022-02-05 00:12:01
1569636845,2,114,24435,2022-02-05 00:12:01
1348304614,2,35,845,2022-02-05 00:12:01
3142218636,2,13,5759,2022-02-05 00:12:01
1441941094,2,24,5,2022-02-05 00:12:01
3164821611,2,81,2766,2022-02-05 00:12:01
3164821611,3,1,2766,2022-02-05 00:12:01
2956385531,2,37,20,2022-02-05 00:12:01
628224068,2,164,121,2022-02-05 00:12:01
1318837898,1,0,106,2022-02-05 00:12:01
1318837898,2,28,51,2022-02-05 00:12:01
1741741444,2,5,4326,2022-02-05 00:12:01
1917785591,2,73,161,2022-02-05 00:12:01
2960536947,1,1,7,2022-02-05 00:12:01
628224068,1,0,206,2022-02-05 00:12:01
3164821611,1,1,2768,2022-02-05 00:12:01
2960010232,2,73,10,2022-02-05 00:12:01
1540963794,2,4,950,2022-02-05 00:12:01
1318837898,2,18,56,2022-02-05 00:12:01
628224068,1,0,207,2022-02-05 00:12:01
2960536947,1,1,8,2022-02-05 00:12:01
628224068,1,0,208,2022-02-05 00:12:01
628224068,1,0,208,2022-02-05 00:12:01
1545965067,2,35,110,2022-02-05 00:12:01
2994968307,2,2,6398,2022-02-05 00:12:01
2399201233,2,65,544,2022-02-05 00:12:01
2994640575,1,0,1879,2022-02-05 00:12:01
625552637,2,95,40,2022-02-05 00:12:01
625552637,3,27,40,2022-02-05 00:12:01
628224068,1,0,209,2022-02-05 00:12:01
2960536947,2,73,5,2022-02-05 00:12:01
628224068,1,0,209,2022-02-05 00:12:01
1545965067,1,0,113,2022-02-05 00:12:01
2994640575,2,34,1877,2022-02-05 00:12:01
2994640575,3,26,1877,2022-02-05 00:12:01
3164821611,2,104,2771,2022-02-05 00:12:01
3164821611,3,40,2771,2022-02-05 00:12:01
628224068,2,149,126,2022-02-05 00:12:01
1741741444,2,5,4331,2022-02-05 00:12:01
3106651981,2,70,235,2022-02-05 00:12:01
3106651981,3,45,235,2022-02-05 00:12:01
3562438009,2,49,15,2022-02-05 00:12:01
1545965067,1,0,115,2022-02-05 00:12:01
1318837898,1,0,116,2022-02-05 00:12:01
1318837898,2,21,61,2022-02-05 00:12:01
2960536947,1,0,12,2022-02-05 00:12:01
1777043783,2,1,8569,2022-02-05 00:12:01
3016958915,2,42,5,2022-02-05 00:12:01
634855441,2,81,5,2022-02-05 00:12:01
2399201233,2,29,549,2022-02-05 00:12:01
1594294292,1,0,6094,2022-02-05 00:12:01
1545965067,2,118,115,2022-02-05 00:12:01
2994968307,2,59,6403,2022-02-05 00:12:01
2994968307,3,26,6403,2022-02-05 00:12:01
2994640575,1,0,1884,2022-02-05 00:12:01
625552637,2,13,45,2022-02-05 00:12:01
625552637,3,22,45,2022-02-05 00:12:01
1545965067,1,1,117,2022-02-05 00:12:01
1837079960,2,36,23646,2022-02-05 00:12:01
2960536947,2,86,10,2022-02-05 00:12:01
3164821611,1,0,2776,2022-02-05 00:12:01
1312195160,2,64,20205,2022-02-05 00:12:01
2960010232,1,0,192,2022-02-05 00:12:01
2960536947,1,0,15,2022-02-05 00:12:01
2454070470,2,34,6001,2022-02-05 00:12:01
628224068,1,0,215,2022-02-05 00:12:01
2449410379,2,18,6572,2022-02-05 00:12:01
3106651981,2,19,240,2022-02-05 00:12:01
3106651981,3,13,240,2022-02-05 00:12:01
2994640575,2,17,1882,2022-02-05 00:13:01
2994640575,3,20,1882,2022-02-05 00:13:01
3164821611,2,26,2776,2022-02-05 00:13:01
775290080,2,2,5869,2022-02-05 00:13:01
1741741444,2,5,4336,2022-02-05 00:13:01
1319277299,2,7,40963,2022-02-05 00:13:01
1318837898,1,0,121,2022-02-05 00:13:01
1747053185,2,71,59,2022-02-05 00:13:01
1747053185,3,35,59,2022-02-05 00:13:01
1736314500,2,113,162,2022-02-05 00:13:01
1594294292,2,47,6085,2022-02-05 00:13:01
770508129,2,65,230,2022-02-05 00:13:01
628224068,2,105,132,2022-02-05 00:13:01
628224068,3,16,132,2022-02-05 00:13:01
1598541677,2,9,5,2022-02-05 00:13:01
2960010232,2,38,20,2022-02-05 00:13:01
2960010232,3,22,20,2022-02-05 00:13:01
2996504309,2,37,364,2022-02-05 00:13:01
634855441,2,58,10,2022-02-05 00:13:01
1318837898,2,46,66,2022-02-05 00:13:01
2994640575,1,0,1889,2022-02-05 00:13:01
1545965067,2,104,120,2022-02-05 00:13:01
1545965067,3,1,120,2022-02-05 00:13:01
2960536947,1,0,18,2022-02-05 00:13:01
2994968307,2,17,6408,2022-02-05 00:13:01
625552637,2,27,50,2022-02-05 00:13:01
